Nombre_Articulo,Nombre_Producto,Nombre_Color,PeriodoMes,Tipo,Unidades,Valor_USD
OPiece,ONE PIECE KINGSLEY AD. INT. RF BL-CROWN,BLANCO,202011,Continuo,99,12609.47
OPiece,ONE PIECE KINGSLEY AD. INT. RF BL-CROWN,BLANCO,202012,Continuo,,
OPiece,ONE PIECE KINGSLEY AD. INT. RF BON-CROWN,BONE,202001,Esporadico,22,3033.89
OPiece,ONE PIECE KINGSLEY AD. INT. RF BON-CROWN,BONE,202002,Esporadico,15,1962.25
OPiece,ONE PIECE KINGSLEY AD. INT. RF BON-CROWN,BONE,202003,Esporadico,2,300.5
OPiece,ONE PIECE KINGSLEY AD. INT. RF BON-CROWN,BONE,202006,Esporadico,10,1920.66
OPiece,ONE PIECE KINGSLEY AD. INT. RF BON-CROWN,BONE,202007,Esporadico,10,1701.76
OPiece,ONE PIECE KINGSLEY AD. INT. RF BON-CROWN,BONE,202008,Esporadico,9,1535.6
OPiece,ONE PIECE KINGSLEY AD. INT. RF BON-CROWN,BONE,202009,Esporadico,7,985
OPiece,ONE PIECE KINGSLEY AD. INT. RF BON-CROWN,BONE,202010,Esporadico,13,2242.38
OPiece,ONE PIECE KINGSLEY AD. INT. RF BON-CROWN,BONE,202011,Esporadico,14,2410.54
OPiece,ONE PIECE KINGSLEY AD. INT. RF BON-CROWN,BONE,202012,Esporadico,7,1208.97
OPiece,ONE PIECE KINGSLEY AD. INT. RF COT-CROWN,BLANCO TOTO,202001,Esporadico,,
OPiece,ONE PIECE KINGSLEY AD. INT. RF COT-CROWN,BLANCO TOTO,202002,Esporadico,,
OPiece,ONE PIECE KINGSLEY AD. INT. RF COT-CROWN,BLANCO TOTO,202008,Esporadico,1,200.93
OPiece,ONE PIECE LISBOA EF BLANCO,BLANCO,202001,Continuo,201,22535.38
OPiece,ONE PIECE LISBOA EF BLANCO,BLANCO,202002,Continuo,51,6071.08
OPiece,ONE PIECE LISBOA EF BLANCO,BLANCO,202003,Continuo,55,6430.29
OPiece,ONE PIECE LISBOA EF BLANCO,BLANCO,202005,Continuo,2,263.86
OPiece,ONE PIECE LISBOA EF BLANCO,BLANCO,202006,Continuo,58,7270.92
OPiece,ONE PIECE LISBOA EF BLANCO,BLANCO,202007,Continuo,102,12071.24
OPiece,ONE PIECE LISBOA EF BLANCO,BLANCO,202007,Esporadico,4,337.12
OPiece,ONE PIECE LISBOA EF BLANCO,BLANCO,202008,Continuo,129,14388.48
OPiece,ONE PIECE LISBOA EF BLANCO,BLANCO,202008,Esporadico,6,505.68
OPiece,ONE PIECE LISBOA EF BLANCO,BLANCO,202009,Continuo,87,9678.92
OPiece,ONE PIECE LISBOA EF BLANCO,BLANCO,202010,Continuo,134,15076
OPiece,ONE PIECE LISBOA EF BLANCO,BLANCO,202011,Continuo,109,11992.53
OPiece,ONE PIECE LISBOA EF BLANCO,BLANCO,202011,Esporadico,27,2725.39
OPiece,ONE PIECE LISBOA EF BLANCO,BLANCO,202012,Continuo,115,12328.38
OPiece,ONE PIECE LISBOA EF BLANCO,BLANCO,202012,Esporadico,2,239.86
OPiece,ONE PIECE MALAGA BLANCO BRIGGS,BLANCO,202007,Esporadico,2,203.5
OPiece,ONE PIECE MALAGA EF BLANCO,BLANCO,202001,Continuo,125,13226.34
OPiece,ONE PIECE MALAGA EF BLANCO,BLANCO,202002,Continuo,138,15081.6
OPiece,ONE PIECE MALAGA EF BLANCO,BLANCO,202003,Continuo,100,10274.18
OPiece,ONE PIECE MALAGA EF BLANCO,BLANCO,202005,Continuo,8,1075.22
OPiece,ONE PIECE MALAGA EF BLANCO,BLANCO,202006,Continuo,108,11893.05
OPiece,ONE PIECE MALAGA EF BLANCO,BLANCO,202007,Continuo,,
OPiece,ONE PIECE MALAGA EF BLANCO,BLANCO,202008,Continuo,170,18743.13
OPiece,ONE PIECE MALAGA EF BLANCO,BLANCO,202009,Continuo,91,10952.14
OPiece,ONE PIECE MALAGA EF BLANCO,BLANCO,202010,Continuo,92,11435.73
OPiece,ONE PIECE MALAGA EF BLANCO,BLANCO,202011,Continuo,124,15345.39
OPiece,ONE PIECE MALAGA EF BLANCO,BLANCO,202012,Continuo,111,11361.9
OPiece,ONE PIECE OASIS EF RIMLESS P. CLEAN BL,BLANCO,202001,Esporadico,26,2184.15
OPiece,ONE PIECE OASIS EF RIMLESS P. CLEAN BL,BLANCO,202002,Esporadico,13,940.21
OPiece,ONE PIECE OASIS EF RIMLESS P. CLEAN BL,BLANCO,202003,Esporadico,18,1369.08
OPiece,ONE PIECE OASIS EF RIMLESS P. CLEAN BL,BLANCO,202005,Esporadico,10,909.99
OPiece,ONE PIECE OASIS EF RIMLESS P. CLEAN BL,BLANCO,202006,Esporadico,17,1284.22
OPiece,ONE PIECE OASIS EF RIMLESS P. CLEAN BL,BLANCO,202007,Esporadico,9,828.14
OPiece,ONE PIECE OASIS EF RIMLESS P. CLEAN BL,BLANCO,202008,Esporadico,20,1421.58
OPiece,ONE PIECE OASIS EF RIMLESS P. CLEAN BL,BLANCO,202009,Esporadico,32,1921.36
OPiece,ONE PIECE OASIS EF RIMLESS P. CLEAN BL,BLANCO,202012,Esporadico,122,7362.08
OPiece,ONE PIECE OASIS EF RIMLESS P. CLEAN BONE,BONE,202001,Continuo,171,14155.86
OPiece,ONE PIECE OASIS EF RIMLESS P. CLEAN BONE,BONE,202002,Continuo,169,13828.49
OPiece,ONE PIECE OASIS EF RIMLESS P. CLEAN BONE,BONE,202003,Continuo,56,4998.01
OPiece,ONE PIECE OASIS EF RIMLESS P. CLEAN BONE,BONE,202005,Continuo,,
OPiece,ONE PIECE OASIS EF RIMLESS P. CLEAN BONE,BONE,202006,Continuo,,
OPiece,ONE PIECE OASIS EF RIMLESS P. CLEAN BONE,BONE,202007,Continuo,175,14442.64
OPiece,ONE PIECE OASIS EF RIMLESS P. CLEAN BONE,BONE,202008,Continuo,116,9664.18
OPiece,ONE PIECE OASIS EF RIMLESS P. CLEAN BONE,BONE,202009,Continuo,120,9907
OPiece,ONE PIECE OASIS EF RIMLESS P. CLEAN BONE,BONE,202010,Continuo,246,19363.63
OPiece,ONE PIECE OASIS EF RIMLESS P. CLEAN BONE,BONE,202011,Continuo,190,14129.15
OPiece,ONE PIECE OASIS EF RIMLESS P. CLEAN BONE,BONE,202012,Continuo,87,4689.69
OPiece,ONE PIECE STRATOS EF PURE BLANCO-FORLI,BLANCO,202001,Continuo,66,7540.22
OPiece,ONE PIECE STRATOS EF PURE BLANCO-FORLI,BLANCO,202002,Continuo,24,2534.06
OPiece,ONE PIECE STRATOS EF PURE BLANCO-FORLI,BLANCO,202003,Continuo,20,2321.04
OPiece,ONE PIECE STRATOS EF PURE BLANCO-FORLI,BLANCO,202005,Continuo,5,648.79
OPiece,ONE PIECE STRATOS EF PURE BLANCO-FORLI,BLANCO,202006,Continuo,22,2696.22
OPiece,ONE PIECE STRATOS EF PURE BLANCO-FORLI,BLANCO,202007,Continuo,39,4759.95
OPiece,ONE PIECE STRATOS EF PURE BLANCO-FORLI,BLANCO,202008,Continuo,33,3516.9
OPiece,ONE PIECE STRATOS EF PURE BLANCO-FORLI,BLANCO,202009,Continuo,31,3686.54
OPiece,ONE PIECE STRATOS EF PURE BLANCO-FORLI,BLANCO,202010,Continuo,27,3128.32
OPiece,ONE PIECE STRATOS EF PURE BLANCO-FORLI,BLANCO,202011,Continuo,53,5921.53
OPiece,ONE PIECE STRATOS EF PURE BLANCO-FORLI,BLANCO,202012,Continuo,30,3450.93
OPiece,ONE PIECE STRATOS PURE EF BONE-FORLI,BONE,202001,Esporadico,8,958.54
OPiece,ONE PIECE STRATOS PURE EF BONE-FORLI,BONE,202002,Esporadico,6,873.13
OPiece,ONE PIECE STRATOS PURE EF BONE-FORLI,BONE,202003,Esporadico,5,556.56
OPiece,ONE PIECE STRATOS PURE EF BONE-FORLI,BONE,202007,Esporadico,3,936.18
OPiece,ONE PIECE STRATOS PURE EF BONE-FORLI,BONE,202008,Esporadico,10,1212.91
OPiece,ONE PIECE STRATOS PURE EF BONE-FORLI,BONE,202009,Esporadico,3,392.71
OPiece,ONE PIECE STRATOS PURE EF BONE-FORLI,BONE,202010,Esporadico,8,952.84
OPiece,ONE PIECE STRATOS PURE EF BONE-FORLI,BONE,202011,Esporadico,8,741.51
OPiece,ONE PIECE STRATOS PURE EF BONE-FORLI,BONE,202012,Esporadico,9,1093.05
OPiece,ONE PIECE VENEZIA EF BLANCO,BLANCO,202001,Continuo,116,11311.61
OPiece,ONE PIECE VENEZIA EF BLANCO,BLANCO,202002,Continuo,39,3975.04
OPiece,ONE PIECE VENEZIA EF BLANCO,BLANCO,202003,Continuo,16,1569.68
OPiece,ONE PIECE VENEZIA EF BLANCO,BLANCO,202005,Continuo,10,1029.01
OPiece,ONE PIECE VENEZIA EF BLANCO,BLANCO,202006,Continuo,69,6815.01
OPiece,ONE PIECE VENEZIA EF BLANCO,BLANCO,202007,Continuo,68,7143.1
OPiece,ONE PIECE VENEZIA EF BLANCO,BLANCO,202008,Continuo,87,8500.15
OPiece,ONE PIECE VENEZIA EF BLANCO,BLANCO,202009,Continuo,72,7049.18
OPiece,ONE PIECE VENEZIA EF BLANCO,BLANCO,202010,Continuo,53,5356.2
OPiece,ONE PIECE VENEZIA EF BLANCO,BLANCO,202011,Continuo,84,8406.13
OPiece,ONE PIECE VENEZIA EF BLANCO,BLANCO,202012,Continuo,50,5225.36
OPiece,TAPA ONE PIECE EGO PURE BLANCO,BLANCO,202001,Esporadico,1,14.05
OPiece,TAPA ONE PIECE EGO PURE BLANCO,BLANCO,202003,Esporadico,1,16.94
OPiece,TAPA ONE PIECE EGO PURE BLANCO,BLANCO,202006,Esporadico,2,29.3
OPiece,TAPA ONE PIECE EGO PURE BLANCO,BLANCO,202007,Esporadico,3,47.7
OPiece,TAPA ONE PIECE EGO PURE BLANCO,BLANCO,202008,Esporadico,0,34.1
OPiece,TAPA ONE PIECE EGO PURE BLANCO,BLANCO,202009,Esporadico,6,106.17
OPiece,TAPA ONE PIECE EGO PURE BLANCO,BLANCO,202010,Esporadico,1,0
OPiece,TAPA ONE PIECE EGO PURE BLANCO,BLANCO,202011,Esporadico,,
OPiece,TAPA ONE PIECE EGO PURE BLANCO,BLANCO,202012,Esporadico,2,33.88
OPiece,VITTORIA RIMLESS BONE STATUS,BONE,202001,Continuo,138,12811.4
OPiece,VITTORIA RIMLESS BONE STATUS,BONE,202002,Continuo,137,13218.71
OPiece,VITTORIA RIMLESS BONE STATUS,BONE,202003,Continuo,85,8585.43
OPiece,VITTORIA RIMLESS BONE STATUS,BONE,202005,Continuo,35,3662.37
OPiece,VITTORIA RIMLESS BONE STATUS,BONE,202006,Continuo,122,12390.8
OPiece,VITTORIA RIMLESS BONE STATUS,BONE,202007,Continuo,115,11846.96
OPiece,VITTORIA RIMLESS BONE STATUS,BONE,202008,Continuo,144,12520.61
OPiece,VITTORIA RIMLESS BONE STATUS,BONE,202009,Continuo,128,13341.03
OPiece,VITTORIA RIMLESS BONE STATUS,BONE,202010,Continuo,125,13129.84
OPiece,VITTORIA RIMLESS BONE STATUS,BONE,202011,Continuo,80,8801.38
OPiece,VITTORIA RIMLESS BONE STATUS,BONE,202012,Continuo,174,18128.46
Pedestal,PEDESTAL STANDARD BLANCO,BLANCO,202001,Continuo,171,2176.12
Pedestal,PEDESTAL STANDARD BLANCO,BLANCO,202002,Continuo,293,3794.04
Pedestal,PEDESTAL STANDARD BLANCO,BLANCO,202003,Continuo,101,1313.74
Pedestal,PEDESTAL STANDARD BLANCO,BLANCO,202004,Continuo,20,260
Pedestal,PEDESTAL STANDARD BLANCO,BLANCO,202005,Continuo,14,182
Pedestal,PEDESTAL STANDARD BLANCO,BLANCO,202006,Continuo,,
Pedestal,PEDESTAL STANDARD BLANCO,BLANCO,202007,Continuo,127,1642.98
Pedestal,PEDESTAL STANDARD BLANCO,BLANCO,202008,Continuo,559,3221.09
Pedestal,PEDESTAL STANDARD BLANCO,BLANCO,202009,Continuo,588,2685.28
Pedestal,PEDESTAL STANDARD BLANCO,BLANCO,202010,Continuo,577,2093.67
Pedestal,PEDESTAL STANDARD BLANCO,BLANCO,202011,Continuo,471,1643.95
Pedestal,PEDESTAL STANDARD BLANCO,BLANCO,202012,Continuo,572,2267.85
Pedestal,PEDESTAL ANDIAMO BLANCO,BLANCO,202001,Continuo,17,192.37
Pedestal,PEDESTAL ANDIAMO BLANCO,BLANCO,202002,Continuo,8,127.25
Pedestal,PEDESTAL ANDIAMO BLANCO,BLANCO,202003,Continuo,12,201.58
Pedestal,PEDESTAL ANDIAMO BLANCO,BLANCO,202005,Continuo,0,0
Pedestal,PEDESTAL ANDIAMO BLANCO,BLANCO,202006,Continuo,13,195.46
Pedestal,PEDESTAL ANDIAMO BLANCO,BLANCO,202007,Continuo,11,188.72
Pedestal,PEDESTAL ANDIAMO BLANCO,BLANCO,202008,Continuo,31,502.77
Pedestal,PEDESTAL ANDIAMO BLANCO,BLANCO,202009,Continuo,15,249.69
Pedestal,PEDESTAL ANDIAMO BLANCO,BLANCO,202010,Continuo,10,160.25
Pedestal,PEDESTAL ANDIAMO BLANCO,BLANCO,202011,Continuo,7,102.58
Pedestal,PEDESTAL ANDIAMO BLANCO,BLANCO,202012,Continuo,3,49.5
Pedestal,PEDESTAL ANDIAMO BONE,BONE,202001,Esporadico,7,132.6
Pedestal,PEDESTAL ANDIAMO BONE,BONE,202002,Esporadico,8,130.88
Pedestal,PEDESTAL ANDIAMO BONE,BONE,202005,Esporadico,2,34.51
Pedestal,PEDESTAL ANDIAMO BONE,BONE,202006,Esporadico,8,150.09
Pedestal,PEDESTAL ANDIAMO BONE,BONE,202007,Esporadico,3,53.55
Pedestal,PEDESTAL ANDIAMO BONE,BONE,202008,Esporadico,8,144.43
Pedestal,PEDESTAL ANDIAMO BONE,BONE,202009,Esporadico,1,18.15
Pedestal,PEDESTAL ANDIAMO BONE,BONE,202010,Esporadico,7,127.05
Pedestal,PEDESTAL ANDIAMO BONE,BONE,202011,Esporadico,,
Pedestal,PEDESTAL ANDIAMO BONE,BONE,202012,Esporadico,1,18.46
Pedestal,PEDESTAL ANDIAMO CHERRY,CHERRY,202002,Esporadico,1,18
Pedestal,PEDESTAL ANDIAMO CHERRY,CHERRY,202006,Esporadico,1,23.73
Pedestal,PEDESTAL ANDIAMO CHERRY,CHERRY,202007,Esporadico,1,20.41
Pedestal,PEDESTAL ANDIAMO CHERRY,CHERRY,202008,Esporadico,1,20.41
Pedestal,PEDESTAL ANDIAMO CHERRY,CHERRY,202009,Esporadico,2,44.14
Pedestal,PEDESTAL ANDIAMO CHERRY,CHERRY,202010,Esporadico,1,18
Pedestal,PEDESTAL ANDIAMO NAVY BLUE,NAVY BLUE,202001,Esporadico,2,47.46
Pedestal,PEDESTAL ANDIAMO NAVY BLUE,NAVY BLUE,202003,Esporadico,1,19.97
Pedestal,PEDESTAL ANDIAMO NEGRO,NEGRO,202002,Esporadico,,
Pedestal,PEDESTAL ANDIAMO NEGRO,NEGRO,202008,Esporadico,1,23.73
Pedestal,PEDESTAL BELAIR CHERRY,CHERRY,202008,Esporadico,1,17.97
Pedestal,PEDESTAL STANDARD AZUL GALAXIE,AZUL GALAXIE,202001,Esporadico,5,69.02
Pedestal,PEDESTAL STANDARD AZUL GALAXIE,AZUL GALAXIE,202002,Esporadico,1,0
Pedestal,PEDESTAL STANDARD AZUL GALAXIE,AZUL GALAXIE,202006,Esporadico,2,27.6
Pedestal,PEDESTAL STANDARD AZUL GALAXIE,AZUL GALAXIE,202007,Esporadico,2,28.6
Pedestal,PEDESTAL STANDARD AZUL GALAXIE,AZUL GALAXIE,202008,Esporadico,2,33.82
Pedestal,PEDESTAL STANDARD AZUL GALAXIE,AZUL GALAXIE,202010,Esporadico,1,14.3
Pedestal,PEDESTAL STANDARD AZUL GALAXIE,AZUL GALAXIE,202011,Esporadico,1,14.3
Pedestal,PEDESTAL STANDARD AZUL GALAXIE,AZUL GALAXIE,202012,Esporadico,3,42.9
Pedestal,PEDESTAL STANDARD BONE,BONE,202001,Continuo,90,1295.57
Pedestal,PEDESTAL STANDARD BONE,BONE,202002,Continuo,20,291.07
Pedestal,PEDESTAL STANDARD BONE,BONE,202005,Continuo,11,157.3
Pedestal,PEDESTAL STANDARD BONE,BONE,202006,Continuo,16,226.83
Pedestal,PEDESTAL STANDARD BONE,BONE,202007,Continuo,55,780.77
Pedestal,PEDESTAL STANDARD BONE,BONE,202008,Continuo,102,835.47
Pedestal,PEDESTAL STANDARD BONE,BONE,202009,Continuo,54,625.56
Pedestal,PEDESTAL STANDARD BONE,BONE,202010,Continuo,18,217.92
Pedestal,PEDESTAL STANDARD BONE,BONE,202011,Continuo,22,331.18
Pedestal,PEDESTAL STANDARD BONE,BONE,202012,Continuo,44,610.05
Pedestal,PEDESTAL STANDARD CHERRY,CHERRY,202001,Esporadico,1,14.63
Pedestal,PEDESTAL STANDARD CHERRY,CHERRY,202002,Esporadico,1,18.6
Pedestal,PEDESTAL STANDARD CHERRY,CHERRY,202007,Esporadico,4,66.37
Pedestal,PEDESTAL STANDARD CHERRY,CHERRY,202008,Esporadico,1,18.6
Pedestal,PEDESTAL STANDARD CHERRY,CHERRY,202009,Esporadico,,
Pedestal,PEDESTAL STANDARD CHERRY,CHERRY,202010,Esporadico,1,18.6
Pedestal,PEDESTAL STANDARD CHERRY,CHERRY,202012,Esporadico,0,34.33
Pedestal,PEDESTAL STANDARD DRESDEN BLUE,DRESDEN BLUE,202001,Continuo,12,168.93
Pedestal,PEDESTAL STANDARD DRESDEN BLUE,DRESDEN BLUE,202002,Continuo,15,215.54
Pedestal,PEDESTAL STANDARD DRESDEN BLUE,DRESDEN BLUE,202003,Continuo,1,16.91
Pedestal,PEDESTAL STANDARD DRESDEN BLUE,DRESDEN BLUE,202005,Continuo,2,28.6
Pedestal,PEDESTAL STANDARD DRESDEN BLUE,DRESDEN BLUE,202006,Continuo,6,86.61
Pedestal,PEDESTAL STANDARD DRESDEN BLUE,DRESDEN BLUE,202007,Continuo,9,129.02
Pedestal,PEDESTAL STANDARD DRESDEN BLUE,DRESDEN BLUE,202008,Continuo,18,259.01
Pedestal,PEDESTAL STANDARD DRESDEN BLUE,DRESDEN BLUE,202009,Continuo,11,151.02
Pedestal,PEDESTAL STANDARD DRESDEN BLUE,DRESDEN BLUE,202010,Continuo,3,43.71
Pedestal,PEDESTAL STANDARD DRESDEN BLUE,DRESDEN BLUE,202011,Continuo,5,71.5
Pedestal,PEDESTAL STANDARD DRESDEN BLUE,DRESDEN BLUE,202012,Continuo,6,85.8
Pedestal,PEDESTAL STANDARD NAVY BLUE,NAVY BLUE,202001,Esporadico,1,18.6
Pedestal,PEDESTAL STANDARD NAVY BLUE,NAVY BLUE,202002,Esporadico,2,31.46
Pedestal,PEDESTAL STANDARD NAVY BLUE,NAVY BLUE,202003,Esporadico,1,18.6
Pedestal,PEDESTAL STANDARD NAVY BLUE,NAVY BLUE,202007,Esporadico,2,32.35
Pedestal,PEDESTAL STANDARD NAVY BLUE,NAVY BLUE,202008,Esporadico,25,397.99
Pedestal,PEDESTAL STANDARD NEGRO,NEGRO,202001,Esporadico,5,76.46
Pedestal,PEDESTAL STANDARD NEGRO,NEGRO,202007,Esporadico,2,33.23
Pedestal,PEDESTAL STANDARD NEGRO,NEGRO,202008,Esporadico,1,14.63
Pedestal,PEDESTAL STANDARD NEGRO,NEGRO,202009,Esporadico,20,47.19
Pedestal,PEDESTAL STANDARD NEGRO,NEGRO,202010,Esporadico,2,34.33
Pedestal,PEDESTAL STANDARD NEGRO,NEGRO,202011,Esporadico,1,15.73
Pedestal,PEDESTAL STANDARD PINK,PINK,202002,Esporadico,1,0
Pedestal,PEDESTAL STANDARD PINK,PINK,202007,Esporadico,2,28.6
Pedestal,PEDESTAL STANDARD PINK,PINK,202009,Esporadico,1,16.91
Pedestal,PEDESTAL STANDARD PINK,PINK,202010,Esporadico,0,31.21
Pedestal,PEDESTAL STANDARD VERDE MIST,VERDE MIST,202001,Continuo,8,111.97
Pedestal,PEDESTAL STANDARD VERDE MIST,VERDE MIST,202002,Continuo,35,485.34
Pedestal,PEDESTAL STANDARD VERDE MIST,VERDE MIST,202005,Continuo,1,14.3
Pedestal,PEDESTAL STANDARD VERDE MIST,VERDE MIST,202006,Continuo,3,44.51
Pedestal,PEDESTAL STANDARD VERDE MIST,VERDE MIST,202007,Continuo,10,143.32
Pedestal,PEDESTAL STANDARD VERDE MIST,VERDE MIST,202008,Continuo,9,128.7
Pedestal,PEDESTAL STANDARD VERDE MIST,VERDE MIST,202009,Continuo,13,191.44
Pedestal,PEDESTAL STANDARD VERDE MIST,VERDE MIST,202010,Continuo,5,71.5
Pedestal,PEDESTAL STANDARD VERDE MIST,VERDE MIST,202011,Continuo,8,88.41
Pedestal,PEDESTAL STANDARD VERDE MIST,VERDE MIST,202012,Continuo,13,182.91
Pedestal,PEDESTAL STANDARD VERDE TEAL,VERDE TEAL,202001,Esporadico,4,62.29
Pedestal,PEDESTAL STANDARD VERDE TEAL,VERDE TEAL,202002,Esporadico,2,31.46
Pedestal,PEDESTAL STANDARD VERDE TEAL,VERDE TEAL,202006,Esporadico,1,15.73
Pedestal,PEDESTAL STANDARD VERDE TEAL,VERDE TEAL,202007,Esporadico,2,32.04
Pedestal,PEDESTAL STANDARD VERDE TEAL,VERDE TEAL,202008,Esporadico,3,47.19
Pedestal,PEDESTAL STANDARD VERDE TEAL,VERDE TEAL,202011,Esporadico,2,31.46
Pedestal,PEDESTAL STANDARD VERDE TEAL,VERDE TEAL,202012,Esporadico,1,15.73
Pedestal,PEDESTAL STANDARD VISON,VISON SUR,202001,Esporadico,7,99.19
Pedestal,PEDESTAL STANDARD VISON,VISON SUR,202002,Esporadico,2,0
Pedestal,PEDESTAL STANDARD VISON,VISON SUR,202003,Esporadico,1,16.91
Pedestal,PEDESTAL STANDARD VISON,VISON SUR,202007,Esporadico,1,14.3
Pedestal,PEDESTAL STANDARD VISON,VISON SUR,202009,Esporadico,1,14.3
Pedestal,PEDESTAL STANDARD VISON,VISON SUR,202010,Esporadico,2,31.21
Pedestal,PEDESTAL UNIVERSAL CORTO BLANCO,BLANCO,202001,Esporadico,6,98.67
Pedestal,PEDESTAL UNIVERSAL CORTO BLANCO,BLANCO,202002,Esporadico,1,15.68
Pedestal,PEDESTAL UNIVERSAL CORTO BLANCO,BLANCO,202003,Esporadico,2,31.36
Pedestal,PEDESTAL UNIVERSAL CORTO BLANCO,BLANCO,202007,Esporadico,1,16.17
Pedestal,PEDESTAL UNIVERSAL CORTO BLANCO,BLANCO,202008,Esporadico,4,66
Pedestal,PEDESTAL UNIVERSAL CORTO BLANCO,BLANCO,202010,Esporadico,8,129.36
Pedestal,PEDESTAL UNIVERSAL CORTO BLANCO,BLANCO,202011,Esporadico,1,0
Pedestal,PEDESTAL UNIVERSAL CORTO BLANCO,BLANCO,202012,Esporadico,1,16.78
Pedestal,PEDESTAL UNIVERSAL DRESDEN BLUE,DRESDEN BLUE,202003,Esporadico,2,32.52
Taza,TAZA CAMPEON RF BLANCO,BLANCO,202001,Continuo,324,7954.68
Taza,TAZA CAMPEON RF BLANCO,BLANCO,202002,Continuo,144,3658.32
Taza,TAZA CAMPEON RF BLANCO,BLANCO,202003,Continuo,109,2778.99
Taza,TAZA CAMPEON RF BLANCO,BLANCO,202004,Continuo,125,2549
Taza,TAZA CAMPEON RF BLANCO,BLANCO,202005,Continuo,129,3292.87
Taza,TAZA CAMPEON RF BLANCO,BLANCO,202006,Continuo,456,11556.58
Taza,TAZA CAMPEON RF BLANCO,BLANCO,202007,Continuo,281,6551.28
Taza,TAZA CAMPEON RF BLANCO,BLANCO,202008,Continuo,465,3429.92
Taza,TAZA CAMPEON RF BLANCO,BLANCO,202009,Continuo,766,7037.47
Taza,TAZA CAMPEON RF BLANCO,BLANCO,202010,Continuo,1435,4444.41
Taza,TAZA CAMPEON RF BLANCO,BLANCO,202011,Continuo,1491,4201.19
Taza,TAZA CAMPEON RF BLANCO,BLANCO,202012,Continuo,2494,12502.5
Taza,IND. FONTANA SUSP. BLANCO-ASTO. FONTANA,BLANCO,202001,Continuo,25,6403.65
Taza,IND. FONTANA SUSP. BLANCO-ASTO. FONTANA,BLANCO,202002,Continuo,29,6829.59
Taza,IND. FONTANA SUSP. BLANCO-ASTO. FONTANA,BLANCO,202003,Continuo,25,6463.67
Taza,IND. FONTANA SUSP. BLANCO-ASTO. FONTANA,BLANCO,202005,Continuo,26,5471.28
Taza,IND. FONTANA SUSP. BLANCO-ASTO. FONTANA,BLANCO,202006,Continuo,23,5625.8
Taza,IND. FONTANA SUSP. BLANCO-ASTO. FONTANA,BLANCO,202007,Continuo,,
Taza,IND. FONTANA SUSP. BLANCO-ASTO. FONTANA,BLANCO,202008,Continuo,30,7760.59
Taza,IND. FONTANA SUSP. BLANCO-ASTO. FONTANA,BLANCO,202009,Continuo,37,8879.41
Taza,IND. FONTANA SUSP. BLANCO-ASTO. FONTANA,BLANCO,202010,Continuo,30,7157.86
Taza,IND. FONTANA SUSP. BLANCO-ASTO. FONTANA,BLANCO,202011,Continuo,40,9785.31
Taza,IND. FONTANA SUSP. BLANCO-ASTO. FONTANA,BLANCO,202012,Continuo,30,8165.74
Taza,TAZA ALTIMA RF BLANCO,BLANCO,202007,Esporadico,3,148.74
Taza,TAZA ALTIMA RF BLANCO,BLANCO,202008,Esporadico,1,59.85
Taza,TAZA ALTIMA RF BLANCO,BLANCO,202009,Esporadico,1,51.46
Taza,TAZA ALTIMA RF BONE,BONE,202001,Esporadico,1,48.9
Taza,TAZA ALTIMA RF BONE,BONE,202002,Esporadico,3,160.32
Taza,TAZA ALTIMA RF BONE,BONE,202007,Esporadico,1,53.44
Taza,TAZA ALTIMA RF BONE,BONE,202008,Esporadico,1,55.48
Taza,TAZA ALTIMA RF BONE,BONE,202010,Esporadico,1,54.53
Taza,TAZA ALTIMA RF BONE,BONE,202012,Esporadico,1,64.5
Taza,TAZA CAMPEON RF BONE,BONE,202001,Continuo,13,364.26
Taza,TAZA CAMPEON RF BONE,BONE,202002,Continuo,7,204.93
Taza,TAZA CAMPEON RF BONE,BONE,202003,Continuo,4,119.67
Taza,TAZA CAMPEON RF BONE,BONE,202005,Continuo,3,85.83
Taza,TAZA CAMPEON RF BONE,BONE,202006,Continuo,37,485.8
Taza,TAZA CAMPEON RF BONE,BONE,202007,Continuo,50,495.69
Taza,TAZA CAMPEON RF BONE,BONE,202008,Continuo,131,774.84
Taza,TAZA CAMPEON RF BONE,BONE,202009,Continuo,,
Taza,TAZA CAMPEON RF BONE,BONE,202010,Continuo,134,686.07
Taza,TAZA CAMPEON RF BONE,BONE,202011,Continuo,7,119.67
Taza,TAZA CAMPEON RF BONE,BONE,202012,Continuo,5,149.28
Taza,TAZA CAMPEON RF CHERRY,CHERRY,202011,Esporadico,1,32.9
Taza,TAZA CAMPEON RF DRESDEN BLUE,DRESDEN BLUE,202001,Continuo,9,251.85
Taza,TAZA CAMPEON RF DRESDEN BLUE,DRESDEN BLUE,202002,Continuo,2,62.45
Taza,TAZA CAMPEON RF DRESDEN BLUE,DRESDEN BLUE,202003,Continuo,1,28.61
Taza,TAZA CAMPEON RF DRESDEN BLUE,DRESDEN BLUE,202005,Continuo,5,143.05
Taza,TAZA CAMPEON RF DRESDEN BLUE,DRESDEN BLUE,202006,Continuo,21,600.81
Taza,TAZA CAMPEON RF DRESDEN BLUE,DRESDEN BLUE,202007,Continuo,17,491.03
Taza,TAZA CAMPEON RF DRESDEN BLUE,DRESDEN BLUE,202008,Continuo,,
